timestamp_ms,inside_temp_C,inside_hum_pct,pressure_hPa,outside_temp_C,outside_hum_pct,light_lux,wind_speed_ms,wind_speed_kmh,wind_beaufort,wind_dir_deg,wind_dir_bearing,battery_pct,solar_V,solar_charging
5358222,36.0,39.2,951.8,33.0,23.7,19012,0.5,2.0,1,45.7,NE,61,4.19,1
5361429,36.0,39.5,951.8,33.0,23.8,19054,0.3,1.4,1,340.2,NNW,58,4.18,1
5364638,36.0,39.8,951.8,33.0,23.8,19024,0.3,1.4,1,71.3,ENE,63,4.19,1
5367845,36.0,39.1,951.8,33.0,23.8,19048,0.3,1.4,1,21.8,NNE,60,4.19,1
5371052,36.0,39.1,951.8,33.0,23.9,19010,0.3,1.1,1,284.1,WNW,64,4.18,1
5374259,36.0,39.1,951.7,33.0,24.0,19006,0.2,0.8,1,296.1,WNW,64,4.18,1
5377466,36.0,39.2,951.8,33.0,24.1,19003,0.2,0.8,1,306.2,NW,63,4.19,1
5380673,36.0,39.8,951.8,33.0,24.0,18994,0.1,0.6,0,302.5,WNW,65,4.20,1
5383880,36.0,39.1,951.8,33.0,24.0,18967,0.2,0.8,1,295.4,WNW,64,4.18,1
5387089,36.0,40.0,951.8,33.0,24.1,19005,0.1,0.6,0,295.1,WNW,59,4.19,1
5390297,36.0,39.8,951.8,33.0,24.0,18988,0.2,0.8,1,285.1,WNW,64,4.19,1
5393504,36.0,39.2,951.8,33.0,23.7,18988,0.3,1.4,1,297.4,WNW,64,4.18,1
5396710,36.0,39.2,951.8,33.0,23.7,18992,0.3,1.1,1,294.0,WNW,64,4.19,1
5399917,36.0,39.4,951.8,33.0,23.7,18993,0.5,2.0,1,240.4,WSW,61,4.19,1
5403124,36.0,39.4,951.8,33.0,23.6,18981,0.6,2.2,1,280.5,W,64,4.18,1
5406331,36.0,39.2,951.8,33.0,23.7,18963,0.6,2.2,1,269.3,W,65,4.19,1
5409540,36.0,39.8,951.8,33.0,23.8,18981,0.6,2.2,1,270.3,W,65,4.19,1
5412747,36.0,39.4,951.8,33.0,23.7,18983,0.5,2.0,1,330.5,NNW,61,4.18,1
5415954,36.0,39.9,951.8,33.0,23.7,18963,0.4,1.7,1,290.5,WNW,65,4.19,1
5419161,36.0,39.5,951.8,33.0,23.7,18948,0.4,1.7,1,262.9,W,61,4.19,1
5422368,36.0,39.3,951.8,33.0,23.8,18978,0.3,1.4,1,297.3,WNW,62,4.19,1
5425575,36.0,39.1,951.8,33.0,23.8,18927,0.3,1.4,1,318.6,NW,64,4.19,1
5428782,36.0,39.1,951.8,33.0,23.8,18943,0.3,1.1,1,316.2,NW,65,4.19,1
5431989,36.0,39.9,951.8,33.0,23.8,18933,0.3,1.4,1,276.6,W,65,4.17,1
5435198,36.0,39.1,951.8,33.0,23.9,18937,0.3,1.4,1,266.2,W,65,4.18,1
5438405,36.0,39.6,951.8,33.0,23.9,18923,0.7,2.5,1,257.8,WSW,61,4.18,1
5441612,36.0,39.1,951.8,33.0,24.0,18926,0.8,3.1,1,226.9,SW,62,4.19,1
5444819,36.0,39.6,951.8,33.0,23.8,18921,1.0,3.6,1,10.4,N,65,4.18,1
5448026,36.0,39.9,951.7,33.0,23.7,18929,0.9,3.4,1,290.0,WNW,65,4.18,1
5451233,36.0,39.7,951.8,33.0,23.7,18907,1.3,4.8,1,19.7,NNE,58,4.19,1
5454440,36.0,40.0,951.8,32.9,23.6,18895,1.8,6.7,2,311.4,NW,61,4.18,1
5457649,36.0,39.3,951.8,32.9,23.7,18896,2.4,8.7,2,8.3,N,63,4.19,1
5460856,36.0,39.9,951.8,32.9,23.6,18902,2.1,7.6,2,274.4,W,61,4.18,1
5464063,36.0,39.6,951.8,32.9,23.3,18896,1.8,6.7,2,187.4,S,63,4.19,1
5467270,36.0,39.9,951.8,32.9,23.3,18878,1.7,6.2,2,296.4,WNW,65,4.18,1
5470477,36.0,39.8,951.8,32.9,23.3,18896,1.4,5.0,1,231.6,SW,65,4.18,1
5473684,36.0,39.3,951.8,32.9,23.3,18875,1.1,4.2,1,355.6,N,62,4.18,1
5476891,36.0,39.3,951.9,32.9,23.2,18863,1.0,3.6,1,282.0,WNW,66,4.17,1
5480100,36.0,40.0,951.8,32.9,23.2,18893,0.9,3.4,1,246.8,WSW,63,4.18,1
5483310,36.0,39.8,951.8,32.9,23.1,18868,0.7,2.5,1,331.1,NNW,64,4.18,1
5486516,36.0,39.8,951.8,32.9,23.1,18880,0.6,2.2,1,52.5,NE,65,4.18,1
5489723,36.0,40.0,951.8,32.8,23.1,18884,0.7,2.5,1,222.3,SW,64,4.18,1
5492930,36.0,39.9,951.8,32.8,22.9,18879,0.8,3.1,1,290.1,WNW,64,4.17,1
5496137,36.0,39.8,951.8,32.8,23.2,18865,0.9,3.4,1,230.7,SW,63,4.19,1
5499344,36.0,39.6,951.8,32.8,23.4,18843,0.7,2.8,1,223.6,SW,63,4.18,1
5502551,36.0,40.0,951.7,32.8,23.4,18852,0.9,3.4,1,280.2,W,65,4.19,1
5505760,36.0,39.6,951.8,32.8,23.6,18834,1.1,4.2,1,117.9,ESE,62,4.19,1
5508967,36.0,39.1,951.8,32.8,23.6,18843,1.0,3.9,1,207.5,SSW,62,4.20,1
5512174,35.9,39.8,951.8,32.8,23.6,18819,1.0,3.6,1,326.1,NW,60,4.19,1
5515381,35.9,39.3,951.8,32.8,23.4,18820,0.8,3.1,1,223.5,SW,61,4.19,1
5518588,35.9,39.4,951.8,32.8,23.4,18822,0.8,3.1,1,357.1,N,62,4.18,1
5521795,35.9,39.9,951.8,32.8,23.4,18817,0.7,2.8,1,49.8,NE,65,4.18,1
5525002,35.9,39.7,951.8,32.8,23.3,18812,0.7,2.5,1,158.8,SSE,63,4.19,1
5528211,35.9,39.6,951.8,32.8,23.4,18798,0.8,3.1,1,201.7,SSW,61,4.19,1
5531419,35.9,39.7,951.8,32.8,23.6,18793,0.7,2.8,1,257.7,WSW,64,4.19,1
5534625,35.9,40.0,951.8,32.8,23.6,18814,0.7,2.5,1,293.9,WNW,63,4.19,1
5537832,35.9,39.5,951.8,32.8,23.6,18799,0.8,3.1,1,189.8,S,63,4.19,1
5541040,35.9,40.0,951.8,32.8,23.7,18793,0.7,2.8,1,174.1,S,58,4.19,1
5544246,35.9,39.6,951.8,32.8,23.7,18807,0.6,2.2,1,250.7,WSW,60,4.19,1
5547453,35.9,39.9,951.8,32.8,23.6,18790,0.5,2.0,1,68.9,ENE,62,4.19,1
5550662,35.9,39.8,951.8,32.8,23.5,18783,0.4,1.7,1,100.3,E,64,4.19,1
5553870,35.9,40.1,951.8,32.8,23.5,18803,0.3,1.1,1,175.5,S,62,4.18,1
5557078,35.9,39.5,951.7,32.8,23.5,18778,0.3,1.1,1,274.4,W,65,4.19,1
5560284,35.9,40.0,951.9,32.7,23.4,18771,0.3,1.4,1,136.5,SE,62,4.19,1
5563491,35.9,39.1,951.8,32.7,23.3,18776,0.4,1.7,1,332.1,NNW,65,4.18,1
5566698,35.9,39.9,951.8,32.7,23.2,18782,0.5,2.0,1,208.5,SSW,61,4.20,1
5569905,35.8,39.7,951.8,32.7,23.4,18779,0.5,2.0,1,144.1,SE,63,4.20,1
5573112,35.8,39.9,951.8,32.7,23.5,18761,0.4,1.7,1,199.5,SSW,61,4.19,1
5576321,35.8,40.1,951.8,32.7,23.5,18776,0.4,1.7,1,350.3,N,63,4.19,1
5579528,35.8,39.5,951.8,32.7,23.5,18772,0.3,1.4,1,86.5,E,64,4.19,1
5582735,35.8,39.7,951.8,32.7,23.3,18761,0.3,1.4,1,195.0,SSW,60,4.19,1
5585942,35.8,40.2,951.9,32.7,23.0,18750,0.4,1.7,1,257.5,WSW,63,4.19,1
5589149,35.8,39.7,951.7,32.7,23.0,18762,0.6,2.2,1,328.3,NNW,58,4.20,1
5592356,35.8,39.3,951.7,32.7,22.9,18762,0.6,2.2,1,216.5,SW,62,4.19,1
5595563,35.8,40.1,951.9,32.7,22.8,18742,0.6,2.2,1,336.1,NNW,62,4.19,1
5598772,35.8,40.0,951.8,32.7,22.9,18726,0.6,2.2,1,288.9,WNW,64,4.20,1
5601979,35.8,40.2,951.7,32.7,23.0,18709,0.7,2.5,1,280.5,W,65,4.19,1
5605187,35.8,40.1,951.8,32.7,23.0,18723,0.6,2.2,1,281.6,WNW,63,4.19,1
5608393,35.8,40.0,951.8,32.7,23.1,18735,0.7,2.5,1,290.3,WNW,62,4.18,1
5611601,35.8,40.1,951.8,32.7,23.2,18708,0.7,2.5,1,286.1,WNW,65,4.18,1
5614807,35.8,40.1,951.8,32.7,23.4,18715,0.7,2.5,1,201.7,SSW,64,4.20,1
5618014,35.8,39.5,951.7,32.7,23.4,18723,0.6,2.2,1,298.5,WNW,62,4.19,1
5621223,35.8,39.7,951.7,32.7,23.5,18717,0.7,2.8,1,199.6,SSW,63,4.20,1
5624430,35.8,39.8,951.7,32.7,23.5,18710,0.7,2.5,1,201.3,SSW,65,4.18,1
5627637,35.8,40.1,951.8,32.7,23.5,18713,0.5,2.0,1,8.1,N,63,4.18,1
5630844,35.8,39.4,951.8,32.7,23.4,18698,0.4,1.7,1,233.4,SW,60,4.19,1
5634051,35.8,40.0,951.8,32.7,23.4,18695,0.5,2.0,1,115.1,ESE,62,4.19,1
5637258,35.8,40.2,951.8,32.6,23.4,18680,0.3,1.4,1,36.6,NE,65,4.19,1
5640465,35.8,39.9,951.8,32.6,23.4,18687,0.3,1.4,1,244.0,WSW,63,4.19,1
5643674,35.8,39.3,951.7,32.6,23.4,18699,0.4,1.7,1,273.6,W,65,4.19,1
5646881,35.8,39.8,951.8,32.6,23.5,18696,0.7,2.5,1,203.0,SSW,61,4.19,1
5650088,35.8,39.9,951.8,32.6,23.4,18693,0.8,3.1,1,323.1,NW,60,4.18,1
5653295,35.8,39.6,951.8,32.6,23.4,18704,0.8,3.1,1,230.3,SW,65,4.19,1
5656502,35.8,40.1,951.8,32.6,23.6,18688,1.0,3.6,1,220.7,SW,62,4.18,1
5659710,35.8,39.3,951.7,32.6,23.6,18713,0.8,3.1,1,301.0,WNW,65,4.19,1
5662916,35.8,40.0,951.8,32.6,23.6,18695,0.7,2.8,1,301.2,WNW,64,4.18,1
5666123,35.8,39.6,951.8,32.6,23.5,18720,0.6,2.2,1,21.8,NNE,61,4.19,1
5669333,35.7,39.9,951.7,32.6,23.5,18711,0.5,2.0,1,62.7,ENE,64,4.18,1
5672540,35.7,39.2,951.7,32.6,23.5,18713,0.4,1.7,1,332.2,NNW,61,4.18,1
5675746,35.7,39.3,951.8,32.6,23.5,18693,0.4,1.7,1,217.0,SW,62,4.18,1
5678953,35.7,40.1,951.8,32.6,23.6,18691,0.4,1.7,1,310.4,NW,64,4.19,1
5682161,35.8,39.3,951.8,32.6,23.6,18703,0.4,1.7,1,285.5,WNW,63,4.19,1
5685368,35.7,40.0,951.8,32.6,23.6,18684,0.3,1.4,1,296.2,WNW,59,4.18,1
5688575,35.7,39.9,951.8,32.6,23.6,18684,0.3,1.1,1,312.8,NW,65,4.19,1
5691785,35.7,39.6,951.7,32.6,23.6,18678,0.3,1.4,1,335.0,NNW,66,4.17,1
5694991,35.8,39.9,951.8,32.6,23.6,18703,0.4,1.7,1,125.6,SE,64,4.18,1
5698198,35.8,39.6,951.8,32.6,23.6,18700,0.4,1.7,1,296.6,WNW,65,4.18,1
5701405,35.8,39.5,951.8,32.6,23.6,18677,0.4,1.7,1,351.1,N,62,4.18,1
5704612,35.8,40.2,951.7,32.7,23.6,18693,0.3,1.4,1,26.9,NNE,63,4.19,1
5707819,35.8,40.1,951.8,32.7,23.7,18678,0.3,1.1,1,8.2,N,60,4.19,1
5711027,35.8,39.8,951.8,32.7,23.7,18668,0.3,1.1,1,329.7,NNW,64,4.18,1
5714236,35.8,40.0,951.8,32.7,23.6,18670,0.2,0.8,1,285.7,WNW,63,4.19,1
5717443,35.8,40.0,951.7,32.7,23.6,18694,0.3,1.1,1,293.2,WNW,63,4.18,1
5720650,35.8,40.0,951.8,32.7,23.6,18693,0.3,1.1,1,297.8,WNW,62,4.18,1
5723857,35.8,39.9,951.7,32.7,23.7,18693,0.3,1.1,1,301.9,WNW,62,4.19,1
5727064,35.8,39.9,951.8,32.7,23.8,18666,0.3,1.1,1,302.6,WNW,63,4.19,1
5730271,35.8,40.0,951.7,32.7,24.0,18698,0.3,1.1,1,359.7,N,61,4.19,1
5733478,35.8,39.8,951.8,32.7,24.1,18699,0.2,0.8,1,47.3,NE,63,4.18,1
5736685,35.8,40.0,951.8,32.7,24.2,18705,0.1,0.6,0,52.8,NE,65,4.18,1
5739894,35.8,39.7,951.7,32.7,24.2,18696,0.1,0.6,0,26.4,NNE,65,4.18,1
5743101,35.8,39.9,951.7,32.7,24.2,18679,0.0,0.3,0,304.6,NW,64,4.16,1
5746308,35.8,40.0,951.8,32.7,24.2,18711,0.0,0.3,0,272.2,W,58,4.19,1
5749515,35.8,39.5,951.7,32.7,24.1,18692,0.0,0.3,0,329.6,NNW,64,4.18,1
5752722,35.8,40.0,951.7,32.7,24.1,18687,0.0,0.3,0,307.8,NW,62,4.18,1
5755929,35.8,39.7,951.8,32.7,24.1,18693,0.0,0.3,0,232.1,SW,59,4.19,1
5759136,35.8,40.2,951.7,32.7,24.0,18693,0.0,0.0,0,262.4,W,62,4.17,1
5762345,35.8,39.1,951.8,32.7,24.0,18696,0.0,0.3,0,1.3,N,61,4.20,1
5765552,35.8,40.1,951.8,32.7,24.0,18690,0.0,0.0,0,72.8,ENE,62,4.18,1
5768759,35.8,39.2,951.8,32.7,24.0,18697,0.0,0.0,0,37.7,NE,65,4.19,1
5771966,35.9,40.1,951.8,32.7,24.0,18688,0.0,0.0,0,303.4,WNW,65,4.17,1
5775173,35.9,39.2,951.8,32.7,24.1,18689,0.0,0.0,0,248.4,WSW,65,4.17,1
5778380,35.9,39.4,951.7,32.7,24.1,18698,0.0,0.0,0,279.9,W,62,4.19,1
5781587,35.9,39.3,951.8,32.7,24.1,18674,0.0,0.0,0,282.2,WNW,65,4.18,1
5784796,35.9,39.4,951.7,32.8,24.0,18683,0.1,0.6,0,247.8,WSW,64,4.19,1
5788004,35.9,39.4,951.7,32.8,24.0,18688,0.1,0.6,0,309.1,NW,64,4.19,1
5791211,35.9,39.9,951.7,32.8,24.0,18683,0.0,0.3,0,13.8,NNE,62,4.19,1
5794418,35.9,39.2,951.7,32.8,24.0,18728,0.0,0.3,0,31.2,NNE,64,4.19,1
5797624,35.9,40.0,951.8,32.8,24.0,18692,0.0,0.3,0,353.2,N,60,4.19,1
5800832,35.9,39.1,951.7,32.8,24.0,18688,0.1,0.6,0,285.6,WNW,65,4.18,1
5804038,35.9,40.0,951.7,32.8,24.0,18699,0.0,0.3,0,214.6,SW,64,4.19,1
5807245,36.0,39.1,951.8,32.8,23.8,18686,0.1,0.6,0,303.8,NW,63,4.18,1
5810454,36.0,40.0,951.7,32.8,23.7,18682,0.4,1.7,1,228.0,SW,62,4.19,1
5813661,36.0,39.4,951.7,32.8,23.8,18677,0.7,2.8,1,247.7,WSW,62,4.19,1
5816868,36.0,39.5,951.7,32.8,23.9,18663,0.8,3.1,1,268.4,W,64,4.19,1
5820075,36.0,39.5,951.7,32.8,23.8,18657,0.7,2.8,1,284.4,WNW,64,4.18,1
5823282,36.0,39.8,951.7,32.8,23.8,18661,0.7,2.5,1,248.7,WSW,61,4.18,1
5826489,36.0,39.9,951.8,32.8,23.8,18676,0.7,2.8,1,244.1,WSW,62,4.19,1
5829696,36.0,39.0,951.8,32.8,23.9,18658,0.7,2.8,1,308.3,NW,64,4.19,1
5832906,36.0,39.2,951.7,32.8,23.9,18678,0.7,2.8,1,340.0,NNW,64,4.18,1
5836112,36.0,39.8,951.7,32.8,23.9,18672,0.7,2.8,1,279.5,W,65,4.17,1
5839319,36.0,39.2,951.7,32.8,24.0,18690,0.7,2.8,1,96.0,E,63,4.18,1
5842526,36.0,39.8,951.8,32.8,23.9,18633,0.6,2.2,1,323.9,NW,65,4.19,1
5845733,36.0,39.9,951.7,32.8,23.8,18688,0.5,2.0,1,356.3,N,62,4.18,1
5848940,36.0,39.8,951.8,32.8,23.7,18630,0.5,2.0,1,110.4,ESE,65,4.19,1
5852147,36.0,39.1,951.7,32.8,23.6,18636,0.3,1.4,1,64.2,ENE,65,4.17,1
5855356,36.0,39.6,951.8,32.8,23.6,18653,0.3,1.4,1,342.4,NNW,60,4.19,1
5858563,36.0,39.1,951.7,32.8,23.6,18643,0.2,0.8,1,291.4,WNW,66,4.19,1
5861772,36.1,39.7,951.7,32.8,23.6,18646,0.2,0.8,1,323.9,NW,62,4.18,1
5864979,36.0,39.7,951.7,32.8,23.6,18633,0.0,0.3,0,353.7,N,62,4.19,1
5868186,36.1,39.4,951.7,32.8,23.6,18622,0.1,0.6,0,321.7,NW,64,4.17,1
5871394,36.1,39.9,951.7,32.8,23.7,18623,0.1,0.6,0,321.6,NW,61,4.18,1
5874601,36.1,39.8,951.8,32.9,23.7,18623,0.1,0.6,0,325.8,NW,62,4.18,1
5877809,36.1,39.9,951.7,32.9,23.6,18626,0.2,0.8,1,298.4,WNW,61,4.19,1
5881016,36.1,39.4,951.8,32.9,23.6,18611,0.2,0.8,1,263.0,W,64,4.18,1
5884223,36.1,39.5,951.7,32.9,23.6,18600,0.2,0.8,1,297.9,WNW,65,4.18,1
5887430,36.1,39.1,951.8,32.9,23.7,18599,0.0,0.3,0,327.4,NNW,62,4.19,1
5890637,36.1,39.1,951.7,32.9,23.8,18600,0.0,0.3,0,337.7,NNW,65,4.19,1
5893844,36.1,39.6,951.7,32.9,23.8,18604,0.0,0.3,0,314.9,NW,61,4.18,1
5897051,36.1,39.4,951.7,32.9,23.8,18563,0.1,0.6,0,294.7,WNW,64,4.17,1
5900258,36.1,39.7,951.7,32.9,23.8,18587,0.0,0.3,0,290.6,WNW,65,4.18,1
5903467,36.1,38.9,951.7,32.9,23.8,18568,0.0,0.3,0,292.1,WNW,61,4.17,1
5906674,36.1,39.3,951.7,32.9,23.9,18563,0.0,0.0,0,294.6,WNW,61,4.18,1
5909881,36.1,38.7,951.8,32.9,23.9,18572,0.0,0.0,0,295.4,WNW,61,4.19,1
5913088,36.2,38.7,951.7,32.9,23.9,18599,0.0,0.0,0,324.0,NW,61,4.19,1
5916295,36.2,38.9,951.7,32.9,23.9,18573,0.0,0.0,0,321.2,NW,64,4.19,1
5919502,36.2,38.9,951.7,32.9,23.8,18580,0.0,0.0,0,240.9,WSW,62,4.18,1
5922709,36.2,39.0,951.7,32.9,23.9,18557,0.0,0.0,0,224.5,SW,65,4.18,1
5925918,36.2,38.9,951.7,32.9,23.9,18578,0.0,0.0,0,287.4,WNW,65,4.19,1
5929125,36.2,38.6,951.7,32.9,23.9,18576,0.0,0.0,0,333.4,NNW,62,4.19,1
5932332,36.2,38.9,951.7,32.9,23.8,18556,0.0,0.0,0,296.0,WNW,64,4.18,1
5935539,36.2,39.1,951.8,32.9,23.8,18570,0.0,0.0,0,290.2,WNW,63,4.18,1
5938746,36.2,38.7,951.7,32.9,23.7,18552,0.0,0.0,0,292.7,WNW,58,4.19,1
5941953,36.2,38.8,951.7,32.9,23.6,18546,0.0,0.0,0,301.5,WNW,65,4.19,1
5945160,36.2,38.8,951.7,32.9,23.6,18550,0.0,0.0,0,304.1,NW,62,4.18,1
5948369,36.2,38.8,951.7,32.9,23.6,18569,0.0,0.0,0,300.4,WNW,65,4.17,1
5951576,36.2,39.0,951.7,32.9,23.7,18533,0.0,0.0,0,307.2,NW,61,4.19,1
5954783,36.2,38.8,951.6,32.9,23.7,18561,0.0,0.0,0,308.7,NW,61,4.18,1
5957990,36.2,38.7,951.7,32.9,23.7,18518,0.0,0.0,0,313.2,NW,64,4.18,1
5961197,36.2,39.0,951.7,32.9,23.7,18537,0.0,0.0,0,323.3,NW,62,4.19,1
5964404,36.2,38.8,951.7,32.9,23.7,18549,0.0,0.0,0,331.8,NNW,61,4.18,1
5967611,36.2,38.9,951.7,32.9,23.7,18520,0.0,0.0,0,298.0,WNW,61,4.19,1
5970820,36.3,39.0,951.7,32.9,23.8,18530,0.0,0.0,0,327.4,NNW,61,4.19,1
5974027,36.3,38.6,951.7,32.9,23.7,18565,0.0,0.3,0,307.9,NW,61,4.18,1
5977234,36.3,39.2,951.7,32.9,23.6,18528,0.1,0.6,0,280.2,W,63,4.19,1
5980441,36.3,38.9,951.7,32.9,23.5,18528,0.2,0.8,1,351.4,N,61,4.19,1
5983648,36.3,38.8,951.8,32.9,23.5,18542,0.2,0.8,1,346.0,NNW,61,4.18,1
5986855,36.3,39.1,951.7,32.9,23.5,18525,0.1,0.6,0,321.6,NW,62,4.18,1
5990063,36.3,39.1,951.7,32.9,23.5,18533,0.1,0.6,0,313.7,NW,65,4.17,1
5993269,36.3,38.8,951.7,32.9,23.6,18554,0.0,0.3,0,313.6,NW,62,4.18,1
5996478,36.3,38.5,951.7,32.9,23.6,18528,0.0,0.3,0,307.6,NW,62,4.19,1
5999685,36.3,38.5,951.7,32.9,23.6,18523,0.0,0.0,0,313.2,NW,63,4.19,1
6002892,36.3,38.6,951.7,32.9,23.6,18524,0.0,0.3,0,312.8,NW,63,4.19,1
6006099,36.3,38.8,951.7,32.9,23.7,18502,0.0,0.0,0,303.4,WNW,60,4.18,1
6009306,36.3,38.8,951.7,32.9,23.7,18485,0.0,0.0,0,352.8,N,63,4.18,1
6012513,36.3,38.8,951.7,32.9,23.7,18499,0.0,0.0,0,47.5,NE,60,4.18,1
6015720,36.3,38.8,951.7,32.9,23.7,18488,0.0,0.0,0,45.7,NE,60,4.19,1
6018940,36.3,39.1,951.7,32.9,23.7,18507,0.0,0.0,0,19.6,NNE,62,4.19,1
6022146,36.3,39.3,951.7,32.9,23.7,18483,0.0,0.0,0,341.4,NNW,65,4.18,1
6025353,36.3,38.5,951.7,33.0,23.7,18492,0.0,0.0,0,24.9,NNE,64,4.19,1
6028560,36.4,38.5,951.7,33.0,23.7,18487,0.0,0.0,0,59.7,ENE,65,4.19,1
6031767,36.4,38.5,951.8,33.0,23.9,18488,0.1,0.6,0,151.7,SSE,65,4.19,1
6034974,36.4,38.7,951.7,33.0,23.9,18481,0.0,0.3,0,243.2,WSW,61,4.19,1
6038181,36.4,39.4,951.8,33.0,23.8,18457,0.1,0.6,0,325.6,NW,63,4.19,1
6041390,36.4,39.6,951.7,33.0,23.8,18489,0.1,0.6,0,294.2,WNW,60,4.19,1
6044597,36.4,39.0,951.7,33.0,23.8,18491,0.2,0.8,1,248.5,WSW,65,4.18,1
6047804,36.4,38.5,951.7,33.0,23.8,18474,0.1,0.6,0,291.0,WNW,63,4.19,1
6051011,36.4,38.8,951.7,33.0,23.8,18498,0.1,0.6,0,356.8,N,65,4.19,1
6054218,36.4,38.7,951.7,33.0,23.8,18501,0.0,0.3,0,10.9,N,64,4.19,1
6057425,36.4,39.2,951.7,33.0,23.8,18465,0.0,0.0,0,303.2,WNW,61,4.18,1
6060632,36.5,38.6,951.7,33.0,23.8,18477,0.0,0.3,0,267.8,W,65,4.19,1
6063839,36.5,39.0,951.7,33.0,24.0,18466,0.1,0.6,0,267.2,W,65,4.19,1
6067049,36.5,38.5,951.7,33.0,24.0,18468,0.1,0.6,0,275.0,W,60,4.18,1
6070255,36.5,39.4,951.7,33.0,24.1,18501,0.1,0.6,0,272.8,W,64,4.19,1
6073462,36.5,39.4,951.7,33.1,24.1,18480,0.1,0.6,0,282.4,WNW,64,4.17,1
6076669,36.5,38.6,951.7,33.1,24.1,18466,0.1,0.6,0,323.7,NW,65,4.18,1
6079876,36.5,38.6,951.7,33.1,24.1,18424,0.2,0.8,1,4.5,N,64,4.18,1
6083083,36.5,38.6,951.7,33.1,24.2,18465,0.3,1.1,1,1.1,N,59,4.18,1
6086290,36.5,38.6,951.7,33.1,24.2,18444,0.2,0.8,1,309.1,NW,58,4.19,1
6089499,36.5,38.4,951.7,33.1,24.2,18467,0.2,0.8,1,8.8,N,62,4.19,1
6092706,36.5,38.8,951.7,33.1,24.1,18453,0.3,1.1,1,180.4,S,65,4.19,1
6095913,36.5,38.4,951.7,33.1,24.0,18453,0.4,1.7,1,311.4,NW,63,4.18,1
6099120,36.5,39.0,951.7,33.1,24.0,18433,0.3,1.1,1,276.6,W,62,4.18,1
6102327,36.5,38.4,951.6,33.1,23.9,18445,0.3,1.1,1,312.6,NW,65,4.18,1
6105534,36.5,38.9,951.7,33.1,23.8,18425,0.2,0.8,1,25.7,NNE,61,4.18,1
6108741,36.6,38.9,951.7,33.1,23.8,18431,0.2,0.8,1,88.9,E,65,4.19,1
6111948,36.6,38.4,951.7,33.1,23.8,18453,0.2,0.8,1,191.6,SSW,64,4.19,1
6115157,36.6,38.6,951.7,33.1,23.7,18416,0.3,1.1,1,352.6,N,65,4.18,1
6118364,36.6,38.5,951.7,33.1,23.5,18428,0.3,1.1,1,80.9,E,62,4.19,1
6121571,36.6,38.7,951.7,33.1,23.5,18445,0.3,1.1,1,39.1,NE,60,4.18,1
6124778,36.6,38.5,951.7,33.1,23.5,18446,0.2,0.8,1,21.5,NNE,64,4.18,1
6127985,36.6,39.0,951.7,33.2,23.6,18419,0.3,1.1,1,61.5,ENE,59,4.19,1
6131192,36.6,38.5,951.7,33.2,23.6,18391,0.2,0.8,1,31.8,NNE,65,4.20,1
6134399,36.6,38.6,951.7,33.2,23.5,18398,0.1,0.6,0,284.6,WNW,62,4.18,1
6137608,36.6,38.4,951.7,33.2,23.4,18411,0.2,0.8,1,239.3,WSW,65,4.19,1
6140816,36.6,38.3,951.7,33.2,23.5,18413,0.2,0.8,1,354.2,N,62,4.19,1
6144022,36.7,38.8,951.8,33.2,23.4,18413,0.3,1.1,1,248.6,WSW,65,4.18,1
6147229,36.7,39.0,951.8,33.2,23.2,18391,0.6,2.2,1,292.5,WNW,66,4.19,1
6150436,36.7,38.4,951.6,33.2,23.0,18414,0.7,2.8,1,193.8,SSW,63,4.19,1
6153643,36.7,38.3,951.8,33.2,23.2,18370,0.7,2.5,1,176.3,S,62,4.18,1
6156850,36.7,38.4,951.7,33.2,23.2,18378,0.7,2.5,1,19.1,NNE,65,4.19,1
6160059,36.7,38.7,951.7,33.2,23.3,17685,0.6,2.2,1,359.1,N,62,4.19,1
6163267,36.7,38.3,951.6,33.2,23.5,16878,0.5,2.0,1,240.7,WSW,63,4.19,1
6166473,36.7,38.8,951.7,33.2,23.4,18373,0.4,1.7,1,327.3,NNW,62,4.19,1
6169680,36.7,38.5,951.7,33.2,23.4,18363,0.4,1.7,1,329.1,NNW,62,4.18,1
6172887,36.7,38.6,951.7,33.2,23.4,18373,0.4,1.7,1,198.0,SSW,60,4.19,1
6176094,36.7,38.2,951.7,33.2,23.4,18356,0.3,1.4,1,270.7,W,63,4.19,1
6179301,36.7,39.1,951.7,33.2,23.5,18345,0.4,1.7,1,322.4,NW,62,4.19,1
6182510,36.7,38.7,951.7,33.2,23.6,18349,0.5,2.0,1,250.9,WSW,65,4.19,1
6185718,36.7,38.3,951.7,33.2,23.6,18298,0.6,2.2,1,273.8,W,63,4.17,1
6188924,36.7,38.2,951.7,33.2,23.5,18346,0.9,3.4,1,241.4,WSW,64,4.19,1
6192131,36.7,39.0,951.7,33.2,23.6,18331,0.9,3.4,1,231.6,SW,64,4.18,1
6195338,36.7,38.3,951.8,33.2,23.5,18318,0.9,3.4,1,296.0,WNW,63,4.18,1
6198545,36.7,38.6,951.7,33.2,23.4,16686,0.9,3.4,1,236.4,WSW,62,4.19,1
6201753,36.7,38.3,951.7,33.2,23.4,18318,1.0,3.6,1,212.5,SSW,63,4.19,1
6204959,36.7,38.9,951.7,33.2,23.2,18312,1.0,3.9,1,336.5,NNW,64,4.19,1
